Level,ExpToNextLevel,ExportName,GoodReward,GoodAmount,LoadingHintTIDs,MaxFields,MaxEvents,CaretakerStorageCapacity,MillerStorageCapacity,MaxCatAmount,MaxCatHouseAmount,MaxDogAmount,MaxDogHouseAmount,MaxHorseAmount,MaxHorseHouseAmount,MaxDonkeyAmount,MaxDonkeyHouseAmount,MaxBunnyAmount,MaxBunnyHouseAmount,MaxKittenAmount,MaxKittenHouseAmount,MaxPuppyAmount,MaxPuppyHouseAmount,MaxChickenHabitats,MaxCowHabitats,MaxSheepHabitats,MaxPigHabitats,MaxGoatHabitats,MaxHammermills,MaxSmelters,MaxBeeHabitats,MinGoodsInOrderDelivery,MaxGoodsInOrderDelivery,OrderCancelTimeMin,OrderSpeedUpPrice,BoatOrderSpeedUpPrice,MaxOrderCount,CashExpMultiplier,EventCounterClicks,OrderMinValue,OrderMaxValue,DiamondsToCoinsRate,GuestOrderValue,MinCrateAmountInBoatOrder,MaxCrateAmountInBoatOrder,MinBoatOrderValue,MaxBoatOrderValue,MinGoodTypesInBoatOrder,MaxGoodTypesInBoatOrder,MinBoatStayTimeMinutes,MaxBoatStayTimeMinutes,BoatETAMinutes,BoatRewardMultiplier,SpecialOrderProbablity,SpecialOrderMaxCount,LevelThresholds,ThresholdRewardSet,FeatureTID,FeaturePNGURL
,,,,,TID_HINT_NEIGHBORHOOD_INVITE_FRIENDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_DUCKS_ANIMATION_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_STATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_TREES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
351,3468000,levelup_01,FreeDiamonds,20,TID_HINT_EVENTS_GLOBAL_GOAL,254,1016,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_SETTINGS_ADVANCED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_BEES_NECTAR_COLLECTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_MIDLEVEL_THRESHOLDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_TOWN_MYSTERY_CHEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
352,3479000,levelup_01,FreeDiamonds,20,TID_HINT_NEIGHBORHOOD_ONLY_ONE,254,1016,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_FISHING_EVENT_FISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FISHING_LURES_TO_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_DUCKS_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_TOWN_TRAINSTATION_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
353,3490000,levelup_01,FreeDiamonds,20,TID_HINT_TOWN_TOWNHALL_UPGRADE,255,1020,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_DUCKS_SIMILAR_TO_LOBSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_CONNECT_TO_SAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_BOAT_SEND_AWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_HIRE_HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
354,3501000,levelup_01,FreeDiamonds,20,TID_HINT_FISHING_SCRAP_BOOK,255,1020,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_STATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FACEBOOK_LIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_TOWN_TRAINSTATION_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FISHING_LURES_TO_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
355,3512000,levelup_01,FreeDiamonds,20,TID_HINT_FISHING_NETS_GET_MEAT,256,1024,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_FISHING_NETS_NOT_TO_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_NEIGHBORHOOD_INVITE_FRIENDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_BEES_NECTAR_COLLECTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_LOBSTERS_ANIMATION_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
356,3523000,levelup_01,FreeDiamonds,20,TID_HINT_LOBSTERS_UPGRADE,256,1024,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_MINE_TOOLS_PICKAXE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_MIDLEVEL_THRESHOLDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FAQ_MULTIPLE_DEVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FISHERMAN_TUTORIAL_FISHING_LOBSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
357,3534000,levelup_01,FreeDiamonds,20,TID_HINT_NEIGHBORHOOD_ONLY_ONE,257,1028,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_TOWN_TOWNHALL_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_SETTINGS_ADVANCED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_BEES_HONEYEXTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_LEVELSTAR_NEXT_LEVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
358,3545000,levelup_01,FreeDiamonds,20,TID_HINT_CONNECT_TO_SAVE,257,1028,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_EVENTS_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_TOWN_MYSTERY_CHEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_TOWN_UPGRADE_BUILDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_DUCKS_ANIMATION_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
359,3556000,levelup_01,FreeDiamonds,20,TID_HINT_FISHING_EVENT_FISH,258,1032,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_EVENTS_GLOBAL_GOAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_DUCKS_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_TREES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FISHERMAN_TUTORIAL_FISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
360,3567000,levelup_01,FreeDiamonds,20,TID_HINT_FACEBOOK_LIKE_FARMS,258,1032,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_TOWN_COMPLETE_VISITORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_DUCKS_SIMILAR_TO_LOBSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_SETTINGS_HELPSHIFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FACEBOOK_LIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
361,3578000,levelup_01,FreeDiamonds,20,TID_HINT_FISHERMAN_TUTORIAL_FISHING_LOBSTERS,259,1036,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_HIRE_HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FISHING_SCRAP_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_SETTINGS_HELPSHIFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_TOWN_UPGRADE_BUILDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
362,3589000,levelup_01,FreeDiamonds,20,TID_HINT_FACEBOOK_LIKE_FARMS,259,1036,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_LOBSTERS_ANIMATION_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_EVENTS_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FAQ_MULTIPLE_DEVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_BEES_HONEYEXTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
363,3600000,levelup_01,FreeDiamonds,20,TID_HINT_MINE_TOOLS_PICKAXE,260,1040,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_LOBSTERS_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_BOAT_SEND_AWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FISHERMAN_TUTORIAL_FISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FISHING_NETS_NOT_TO_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
364,3611000,levelup_01,FreeDiamonds,20,TID_HINT_FISHING_NETS_GET_MEAT,260,1040,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_TOWN_COMPLETE_VISITORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_LEVELSTAR_NEXT_LEVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_NEIGHBORHOOD_INVITE_FRIENDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_DUCKS_ANIMATION_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
365,3622000,levelup_01,FreeDiamonds,20,TID_HINT_STATS,261,1044,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_TREES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_EVENTS_GLOBAL_GOAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_SETTINGS_ADVANCED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_BEES_NECTAR_COLLECTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
366,3633000,levelup_01,FreeDiamonds,20,TID_HINT_MIDLEVEL_THRESHOLDS,261,1044,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_TOWN_MYSTERY_CHEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_NEIGHBORHOOD_ONLY_ONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FISHING_EVENT_FISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FISHING_LURES_TO_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
367,3644000,levelup_01,FreeDiamonds,20,TID_HINT_DUCKS_UPGRADE,262,1048,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,78,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_TOWN_TRAINSTATION_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_TOWN_TOWNHALL_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_DUCKS_SIMILAR_TO_LOBSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_CONNECT_TO_SAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
368,3655000,levelup_01,FreeDiamonds,20,TID_HINT_BOAT_SEND_AWAY,262,1048,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,79,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_HIRE_HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FISHING_SCRAP_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_STATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FACEBOOK_LIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
369,3666000,levelup_01,FreeDiamonds,20,TID_HINT_TOWN_TRAINSTATION_UPGRADE,263,1052,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,79,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_FISHING_LURES_TO_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FISHING_NETS_GET_MEAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FISHING_NETS_NOT_TO_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_NEIGHBORHOOD_INVITE_FRIENDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
370,3677000,levelup_01,FreeDiamonds,20,TID_HINT_BEES_NECTAR_COLLECTING,263,1052,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,79,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_LOBSTERS_ANIMATION_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_LOBSTERS_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_MINE_TOOLS_PICKAXE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_MIDLEVEL_THRESHOLDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
371,3688000,levelup_01,FreeDiamonds,20,TID_HINT_FAQ_MULTIPLE_DEVICES,264,1056,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,79,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_FISHERMAN_TUTORIAL_FISHING_LOBSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_NEIGHBORHOOD_ONLY_ONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_TOWN_TOWNHALL_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_SETTINGS_ADVANCED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
372,3699000,levelup_01,FreeDiamonds,20,TID_HINT_BEES_HONEYEXTRACTOR,264,1056,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,79,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_LEVELSTAR_NEXT_LEVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_CONNECT_TO_SAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_EVENTS_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_TOWN_MYSTERY_CHEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
373,3710000,levelup_01,FreeDiamonds,20,TID_HINT_TOWN_UPGRADE_BUILDINGS,265,1060,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,79,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_DUCKS_ANIMATION_TEASER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FISHING_EVENT_FISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_EVENTS_GLOBAL_GOAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_DUCKS_UPGRADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
374,3721000,levelup_01,FreeDiamonds,20,TID_HINT_TREES,265,1060,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,79,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML11,,
,,,,,TID_HINT_FISHERMAN_TUTORIAL_FISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_FACEBOOK_LIKE_FARMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_TOWN_COMPLETE_VISITORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_DUCKS_SIMILAR_TO_LOBSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
375,3732000,levelup_01,FreeDiamonds,20,TID_HINT_SETTINGS_HELPSHIFT,266,1064,200,200,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,5,1,1,6,30,3,5,9,50,79,231,463,46962,145,6,12,846,946,3,3,720,1080,240,1000,10,3,5,RewardSetML12,,
,,,,,TID_HINT_FACEBOOK_LIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
,,,,,TID_HINT_FISHERMAN_TUTORIAL_FISHING_LOBSTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML12,,
,,,,,TID_HINT_HIRE_HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RewardSetML11,,
